WAFER_ID,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,CENTER_AIR_BAG_PRESSURE,RETAINER_RING_PRESSURE,RIPPLE_AIR_BAG_PRESSURE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,WAFER_ROTATION,STAGE_ROTATION,HEAD_ROTATION,DRESSING_WATER_STATUS,EDGE_AIR_BAG_PRESSURE
-879170108,0.07598121449485973,0.816296955189098,0.4131155676866043,0.04100924063364345,0.3358127236783163,0.3827350639672087,0.3678729223648225,0.14707690103243617,0.33651019960582956,0.07598121449502666,0.07598121449485513,0.10624091884030637,1.0,0.2851343411142565,0.37189003436444257,0.19720162024980942,0.8348797250859104,1.0,0.2549173270935881
-879170104,0.10652015293693658,0.8419991929106562,0.2286274805701872,0.04909287516520466,0.32004390106851477,0.36188497833699323,0.3487818772829332,0.13654185029963864,0.31979876323300216,0.10652015293717804,0.10652015293693494,0.10625847191449304,0.9950738916256158,0.2711911993670074,0.3537602627259863,0.18905385763701185,0.8319376026272585,0.21674876847290642,0.24234976424312699
-879170100,0.07023838370333968,0.8124091129427883,0.25500403086471984,0.03978818998716307,0.34105535860275416,0.39077996195307513,0.37531925050722065,0.1447464674854657,0.34397536394246275,0.07023838370348737,0.07023838370334452,0.13836100317900366,0.9947368421052631,0.2936733024270526,0.37954385964933424,0.19645531702419386,0.8320175438596489,1.0,0.2601825763553546
-879170096,0.06900580080441132,0.8119243819676568,0.22083471765532708,0.039634146341463596,0.3405989745805722,0.3872453163439093,0.37263002932412076,0.14639961393658296,0.34071516096762133,0.06900580080458174,0.06900580080441564,0.135282335992063,0.9947643979057592,0.28921954263082267,0.37605584642257905,0.19808768522582743,0.8349040139616047,0.2198952879581152,0.2580804287141554
-879170092,0.07742181298619039,0.8172685409593374,0.4526805251632034,0.04131554878048774,0.327525906734794,0.36986746987951813,0.3570068027210887,0.13985918068763717,0.32489361702195674,0.07742181298632664,0.07742181298618821,0.10657718120797048,0.995,0.27800518134715024,0.3612000000001926,0.1922116824760562,0.8317499999999991,0.17,0.24609207708789482
-879170088,0.06775877123352556,0.810965018580683,0.1865768599560839,0.039333238058942906,0.33701694732199444,0.38570532128514046,0.37074829931972814,0.1464315106071691,0.3371675531921953,0.06775877123368192,0.06775877123352897,0.13681487695741582,0.9947916666666666,0.2898855785837657,0.3742013888891112,0.1987045473454578,0.8347222222222218,1.0,0.2569258565312804
-879170076,0.1869364798536108,0.9006551363991938,0.5017257325901273,0.06753913125471485,0.33855029111593066,0.38526891069432323,0.370234004254623,0.13677704960067577,0.338528186006287,0.1869368890172937,0.18693688901691147,0.1340898083442117,0.9948453608247423,0.2875914748143804,0.37391752577335596,0.19862989021595642,0.8336769759450166,0.2268041237113402,0.25677167266407463
-879170072,0.07452505688733138,0.8153249561879519,0.37323682881665154,0.0407051282051283,0.33555201275311636,0.381575532900834,0.36769579626722504,0.14412244668279794,0.33496999454510357,0.07452546395250562,0.07452546395235718,0.10638444329711305,0.9948717948717949,0.2855985120233821,0.37104273504293417,0.19571156086356437,0.8328205128205124,0.17435897435897435,0.2546971943119205
-879170068,0.15300716070215709,0.8773911268716349,0.5436024415522707,0.06036585365853674,0.34540496318417396,0.3879771718452755,0.37299200381907177,0.13791244754167797,0.3405151175818211,0.15300716070264975,0.15300716070220036,0.136471211585901,0.9947368421052631,0.2942732478865563,0.3026315789475631,0.19910397561528997,0.8325438596491225,1.0,0.2592020737069934
-877170366,0.14131998780349855,0.8710615608331321,0.22157387146422342,0.05823170731707337,0.3387065822289063,0.38846178364250666,0.3738497162533446,0.14602129561895472,0.34239558707708273,0.1413199878037985,0.14131998780355712,0.13777919818182166,0.9947089947089947,0.29214299421553314,0.38518518518541756,0.20645750950268768,0.8334215167548491,0.21693121693121692,0.2600523435642444
-877170350,0.17962514095675877,0.8962900590175819,0.29996165038686656,0.06616639426703556,0.34489343517874066,0.39333002111538934,0.3783692171026488,0.13900934396187006,0.34626014476919825,0.17962514095704918,0.17962514095675447,0.1351968449455966,0.9948453608247423,0.29772715132738686,0.367697594501938,0.19626745448817687,0.8322164948453604,0.20618556701030927,0.2631515044484443
-877170338,0.1636576277163037,0.8841492971394794,0.8373266771487535,0.06234756097560989,0.34101856432321537,0.3885572440515833,0.3736368919427069,0.14514231729238738,0.34203998717048467,0.16365762771658643,0.16365762771629264,0.10669117399066139,1.0,0.28752571145884864,0.3633835845898309,0.19383236702711518,0.8326633165829145,0.16080402010050251,0.2587455478681253
-877170330,0.1802556043520193,0.8967573255909065,0.3172526388587548,0.06631413496777462,0.3426132245150961,0.3896497908733377,0.3751600813036787,0.14346305021017244,0.3428949399190628,0.1802556043523373,0.18025560435203625,0.1335153180094337,0.9948186528497409,0.29222261000295363,0.37157167530246527,0.19877437729393516,0.8335060449050082,0.21761658031088082,0.260631747123806
-877170326,0.17898893190209686,0.8962675714981777,0.2824103686246021,0.06615853658536597,0.3441610203258259,0.39060858819894945,0.3758009186580617,0.13642826327537383,0.3422804146214536,0.178989338967398,0.17898933896711347,0.13524350369977775,0.9948717948717949,0.2927992560116921,0.3696068376070596,0.19336892097732816,0.8324786324786319,0.2153846153846154,0.26053917531455784
-877170322,0.15791675132252486,0.8802840071422391,0.6789152050425439,0.06113278781751544,0.34010309001484795,0.38729009301454487,0.37246954049322695,0.14088185239793669,0.3439973542063184,0.15791675132279637,0.15791675132248204,0.13765344090125073,1.0,0.2964643346130096,0.3813471502592711,0.19133734631190524,0.8337651122625211,0.22797927461139897,0.2582796152269621
-877170272,0.1920367476875522,0.9040309207341751,0.6421398134278534,0.06860077021822832,0.342950640849821,0.39052631578947383,0.375963718820862,0.1397220190197514,0.3423964165739649,0.1920367476880287,0.19203674768760368,0.13588837866471423,0.9947368421052631,0.29151895282247114,0.37522807017561605,0.2001077331368898,0.833333333333333,0.21578947368421053,0.260701003043119
-877170268,0.12308984472726146,0.854580707707395,0.6854743547140594,0.053048780487804766,0.33681469223785165,0.37774553712231085,0.3638327931521652,0.13802341658464104,0.33139133340825877,0.12308984472752557,0.12308984472728568,0.10896377244451377,0.9947643979057592,0.2826546944090284,0.3823036649216352,0.20223591314571115,0.8338568935427567,0.17277486910994763,0.2521497359779098
-877170264,0.1608993778928861,0.8822103732428743,0.7612158592298295,0.06173780487804891,0.34312330532263774,0.3923091329046755,0.37686369884741483,0.14197914574102366,0.3464447139241049,0.1608993778930946,0.16089937789286393,0.13393260771282722,0.9948186528497409,0.2916991060162689,0.3779620034544512,0.20025402311020352,0.833246977547496,1.0,0.26087583628293853
-877170260,0.17656913084989312,0.8943503519722277,0.21585725638743955,0.06555636451886933,0.3257933132256584,0.37049691302523546,0.35649417312530346,0.13314917730295128,0.32481210966503665,0.17656913085047085,0.17656913084995768,0.1356973521652886,1.0,0.28155852860052166,0.3563515754562445,0.19192355744966363,0.8342454394693206,0.24875621890547264,0.24651901094114223
-873170366,0.9436278870140566,0.7363331441496417,0.19051493792796792,0.016006097560975704,0.3432967948541149,0.3926257794999087,0.37735161066101486,0.14167766410692828,0.34365444242560744,0.9436278870166577,0.9436278870140492,0.13260935550228364,0.9949748743718593,0.29518056604264925,0.36562814070368166,0.1954379987805097,0.8322445561139021,1.0,0.2620274821648042
-873170354,0.9394511033497069,0.7343674260785318,0.07563457330413229,0.015243902439024437,0.34459844559486025,0.39306024096385506,0.37849206349206355,0.15103145574250196,0.34572340425604414,0.9394515002408123,0.9394515002381323,0.13463087248312794,1.0,0.2972668393782392,0.35586666666682276,0.0,0.8257499999999998,0.21,0.26202355460399335
-873170346,0.9455159752667235,0.7377605428979167,0.2424844302303965,0.01631097560975605,0.3457552809874353,0.3911152301513744,0.37614977614977635,0.13440811809502376,0.3424549918173963,0.9455163823344446,0.9455163823317502,0.1371708828083823,1.0,0.29751561046897873,0.3653675213677284,0.19200174097805878,0.8331623931623925,0.2153846153846154,0.2610003843410584
-873170338,0.9677680908378551,0.7498788172566152,0.8562328869125898,0.020121951219512216,0.34276917233982657,0.39105532075947796,0.37680901330863953,0.14927785459043968,0.34224128328021464,0.9677680908409709,0.967768090837988,0.13855019501731092,1.0,0.29693730841222943,0.3812914485168184,0.20257833145551205,0.8340314136125649,0.2094240837696335,0.2605805127976417
-873170334,0.02975196200908037,0.7818710615800721,0.13573874988305584,0.030182926829268354,0.3587378914128876,0.40811943425877434,0.3927955240067044,0.14932731147228143,0.3607539315607663,0.02975196200855591,0.02975196200915259,0.12303034723766763,0.9945652172917473,0.2907467898175268,0.38851449274938055,0.20610388764721835,0.8308876811594196,0.1793478260869565,0.27304254724554333
-873170318,0.950083325339088,0.7401841977696538,0.3686914192769174,0.017073170731707325,0.3418165193528616,0.3887893821274401,0.37451344174033285,0.14127309499313467,0.3403686426221767,0.950083325341337,0.9500833253389703,0.13980906578611707,0.9946524064171123,0.2927045523814806,0.38734402852063354,0.214285523586044,0.8353832442067733,0.2192513368983957,0.26053201113044905
-873170306,0.01084348449091791,0.7682985942802654,0.5874196437674889,0.025914634146341604,0.3408145185095823,0.38753979649166626,0.37298650029960195,0.14836201962620008,0.34138463234554284,0.01084348449093276,0.010843484490917621,0.13956601870840316,1.0,0.2933635802303424,0.36649395509519583,0.23918785034853213,0.8293609671848013,0.22279792746113988,0.2582463303415502
-873170272,0.9107119160143387,0.7106156083375756,0.36788419458006194,0.007774390243902416,0.3446924405466086,0.3907815878900213,0.36150939008081806,0.14235927447339292,0.3277468630665712,0.9107119160170895,0.9107119160143452,0.13335054207530497,0.9948717948717949,0.29341038926531215,0.3742564102566302,0.1939654620631121,0.8317094017094016,1.0,0.2613188381928296
-873170248,0.9049913325982478,0.7067573456579935,0.21015405697881015,0.00656257698940629,0.3460642696425715,0.3949860046245586,0.365102269864174,0.1469929728890958,0.3313453685802337,0.9049913326064806,0.9049913325988891,0.13397396786366145,0.9949494948498994,0.29597791385356204,0.35656565656621836,0.19283952858639802,0.8333333333333331,1.0,0.2634481863587047
29494096,0.7889811636334306,0.7712202241415079,0.3672800755700223,0.9707317073170718,0.32973753503693265,0.37972216735795566,0.3647448050258361,0.14820255755293593,0.3323683292647455,0.7889811636351489,0.7889811636333989,0.13980269189854574,0.994535519125683,0.27999093972083006,0.3947905282333625,0.20710737172901605,0.8349726775956277,0.22950819672131148,0.2537297714749076
29494108,0.7830538250446228,0.7659015729785195,0.20409022050142314,0.9690557156258375,0.3358338552630394,0.3806831722494376,0.3672721835987148,0.14863702500864173,0.3346738368021775,0.7830538250462694,0.7830538250446188,0.14259901172643616,1.0,0.2870380914422363,0.39622710622731744,0.20414981922700945,0.8347069597069593,1.0,0.2551356566348556
29494116,0.7895741584869251,0.7716917110996535,0.3835729052067016,0.9707418137717275,0.3291586751773276,0.3792850961858479,0.364239986970848,0.14777489926321707,0.33259668508345197,0.7895741584887193,0.789574158486965,0.1398457488226382,0.994475138121547,0.28372885237454554,0.39826887661163024,0.20678098873759848,0.832780847145488,0.23204419889502761,0.25272398168650073
29494136,0.7935920091401338,0.7746000969465286,0.4946012842121158,0.9716521724643455,0.3279821059478086,0.377654881822371,0.3627374447046584,0.14363549873881226,0.33025229624531455,0.7935920091419009,0.7935920091401439,0.11022481387752885,1.0,0.28327529091990133,0.3910018214938775,0.2072274102505405,0.8336065573770494,0.17486338797814208,0.2524192321645233
29494154,0.017920706480468767,0.8332671451674469,0.634757849779109,0.9902466573611522,0.3547662151186224,0.41123530265640823,0.3940250799114835,0.15217123064312846,0.3582927454506348,0.01792070648049296,0.01792070648047018,0.14154604997165637,1.0,0.2914195642674321,0.26044176706839683,0.23355629206755701,0.834939759036144,0.1746987951807229,0.27394804055652494
29494162,0.8192100759315966,0.7954612629019359,0.23916582163611252,0.9783536585365853,0.34214267660727193,0.3720246841022623,0.35848404402411455,0.18589085945724107,0.3253243383504598,0.8192100759329713,0.8192100759315254,0.10384269111142339,0.9939024390243902,0.2825097940098572,0.0,0.11554010447725321,0.8246951219512185,0.2682926829268293,0.24467279469381206
29494170,0.7947629049787591,0.7750981447053477,0.5266910332551241,0.9719512195121929,0.3342253601313168,0.38240434264530604,0.36780792903241943,0.14787133130220187,0.3361000701432439,0.7947629049806189,0.7947629049788141,0.14051552474365073,0.9945054945054945,0.28811991117690655,0.3948351648353899,0.21154531938331247,0.8333333333333331,1.0,0.25475915947018024
31494168,0.019874847859440624,0.8347228954600923,0.6883539995128015,0.9907012195121958,0.33185089234231424,0.37872824631860735,0.3637188208616787,0.14574290823376418,0.33072104018981663,0.019874847859494123,0.01987484785944858,0.1417412378821028,1.0,0.2805123776626369,0.40281481481501474,0.21194596993375,0.8354629629629624,0.23333333333333334,0.2532238876994944
31494350,0.055418541887410425,0.8637905962192186,0.6355783420683413,0.9996986670448101,0.3395439209534578,0.3891706360325019,0.3736486842799143,0.15439512767731076,0.34151410193042225,0.05541854188753765,0.055418541887416496,0.11579132199148517,0.9941860465116279,0.27458127485239175,0.41837209302349077,0.2148231141657461,0.8356589147286821,0.18023255813953487,0.2604825456901266
31494354,0.030896235055619874,0.8424784134907345,0.9922091038052528,0.9931402439024427,0.3362181859581948,0.38358268237786236,0.36845580723131804,0.14803612627314175,0.33528173953775986,0.03089623505568438,0.030896235055625346,0.14001770042031647,1.0,0.28167169617946836,0.3916483516486109,0.20185655582539397,0.8348901098901097,1.0,0.2560651340097227
31494362,0.021045928879327668,0.835676199708613,0.720701653692455,0.9908603225376523,0.33004898213349676,0.3799855158338269,0.3647571961389297,0.14918992169043133,0.33449598883910875,0.021045928879397213,0.021045928879334617,0.1397660175302879,0.994535519125683,0.28450692261955357,0.3928597449910781,0.204411961292788,0.833970856102003,0.22950819672131148,0.2541627174970114
31494370,0.02045152815115832,0.8351914687347889,0.7043066342841072,0.990853658536586,0.3341968911908764,0.38080233019992016,0.36572724327826434,0.14288728827865632,0.3379822305361071,0.02045152815121865,0.020451528151162995,0.1402389556751345,0.9945054945054945,0.28070375220634264,0.3966666666669165,0.2100311071851077,0.833150183150183,1.0,0.2548532837614461
31494374,0.018712425022601523,0.8342220067858274,0.6566335267808323,0.9904046261930021,0.3277624464961743,0.37238082765846003,0.35759883663610437,0.13791108743360583,0.3295097132290789,0.018712425022639912,0.018712425022605308,0.10882331485255653,0.9945652173913043,0.27055643162874554,0.38826086956541106,0.20952267251271084,0.8328804347826082,0.19021739130434784,0.24961595754605556
31494378,0.021632391004794457,0.8357003023537852,0.7368013830279316,0.9910069397655308,0.332579509345628,0.38136191173533845,0.365780934841709,0.14023732252341103,0.333642882332826,0.02163282955553733,0.021632829555511233,0.14277503800647323,1.0,0.2868347980419665,0.3602946593004187,0.25497113445824904,0.8315837937384897,0.23204419889502761,0.25474700391614175
33494116,0.026087943640136835,0.8385950098775006,0.8596738900248393,0.991920731707317,0.3272884283238812,0.37687524290711155,0.36178772584302593,0.1436195735107881,0.32998169755273715,0.026087943640179804,0.026087943640140793,0.10927689976178886,1.0,0.27293999665719565,0.3859139784947832,0.20497211172462892,0.8312724014336912,0.17204301075268819,0.2517211208586476
33494120,0.03441834729172744,0.8477944740673113,0.056867186200325145,0.994672657252891,0.35424052358800817,0.4086380610159928,0.3914548275450538,0.1547055275350043,0.35675003110688475,0.03441834729179833,0.034418347291735665,0.11407433572737889,0.9941520467836257,0.2928521649547017,0.291423001949463,0.22208792075014694,0.8327485380116948,1.0,0.2725872497090583
33494136,0.05150664246849943,0.8613669413474832,0.5280112393071078,0.9989355252217303,0.3525671219962913,0.40236856516976915,0.3876391465677184,0.15601724080601184,0.3547388781438887,0.05150664246861161,0.051506642468501423,0.13052928615004222,1.0,0.28619583137070226,0.40530303030326775,0.21659272454936326,0.834374999999999,1.0,0.268541950555056
33494166,0.050911862236020344,0.8608822103736592,0.5114818184044594,0.9987881953959998,0.34519997671223984,0.39584405035873754,0.3806975973910169,0.15280323516599137,0.3495816399719424,0.05091186223612919,0.05091186223602454,0.13170198325909158,1.0,0.28260173487803525,0.2510861423222447,0.289851739244645,0.8345505617977522,0.19662921348314608,0.2626975916080419
35494162,0.0559733041271084,0.8638042122578092,0.6508371647032266,0.9998475609756098,0.3348518367576313,0.3773114931636653,0.3619582664526493,0.14713799593960378,0.32977528089957614,0.05597330412722855,0.05597330412710402,0.14029862001352894,0.9943820224719101,0.2763142574372714,0.40962546816496825,0.0,0.8251872659176022,0.23595505617977527,0.2519428337706507
35494392,0.052093522269274724,0.8613799717500054,0.5440342580172357,0.9990853658536593,0.3364254275995496,0.3842596191216472,0.3690780971886967,0.14092156909015108,0.33508350491948186,0.05209352226939732,0.052093522269279775,0.13756585119425743,0.9946236559139785,0.2814780767730798,0.38362007168479656,0.0,0.8249103942652316,1.0,0.25685570214849685
37494386,0.6786200535626463,0.6761997091606995,0.3480163638090876,0.9407061903499446,0.3262699932409018,0.3741487689889992,0.35917627920733575,0.1466337743710442,0.330434782609393,0.6786200535642852,0.6786200535626766,0.11072001750796537,1.0,0.28155271457535536,0.3896739130436263,0.20494529944181156,0.8346014492753618,0.1793478260869565,0.24982543524837517
37494408,0.680558487392896,0.6771904779657075,0.4013634068333113,0.9411585365853633,0.32912941980219584,0.37830001323977164,0.36424459893847716,0.147196073860302,0.3314823474404934,0.6805584873943572,0.680558487392906,0.1410686628806658,0.9945054945054945,0.28246882651027777,0.3929304029305953,0.20764732022815602,0.8344322344322338,0.23076923076923078,0.2530296256208411
37494420,0.6964410784158048,0.6897721764421795,0.8392796545706365,0.9449735881048608,0.3261200853389869,0.37735970620449705,0.3630179344465064,0.14478991037793035,0.3306860848795219,0.6964410784174616,0.696441078415809,0.11124071349094328,0.9946524064171123,0.2790169294283893,0.38880570410003884,0.2020552059608927,0.8328877005347589,1.0,0.25284842377699956
37494428,0.6791919887409095,0.6762187716147777,0.36382858407278207,0.9408536585365831,0.32999068521776415,0.38179233789088873,0.36593289000993734,0.15383271824630323,0.3370188859677439,0.6791919887424596,0.6791919887408561,0.14670839303212993,1.0,0.2867933865052111,0.40000000000024966,0.21260805421053267,0.8337078651685392,0.2303370786516854,0.25401198181101925
37494432,0.6883738442482303,0.6839761419037591,0.6166465790606371,0.943293498108775,0.32697902524096006,0.37397074930738944,0.3600713012477724,0.14108141095102686,0.3277505973382753,0.688373844249735,0.6883738442482594,0.11168933711362838,1.0,0.27822725887340305,0.38442067736201946,0.2049999866507706,0.8358288770053474,0.18181818181818182,0.24965360876712822
37494444,0.70143141599645,0.6960839925334159,0.04234368452904889,0.9471036585365845,0.3281336126108059,0.37880030761343203,0.36446422540647505,0.15114632134352285,0.3346876414674058,0.7014318382196131,0.7014318382181568,0.10888190775373764,1.0,0.2816392900451987,0.3804609929080138,0.20048384869482552,0.8343085106382976,1.0,0.25307531094828767
39494162,0.7177879272656461,0.7086766844396556,0.49325510375825454,0.9509188220316247,0.326951545862617,0.3741824440619616,0.3590117365627577,0.1443664236275793,0.3293897591776665,0.7177879272673281,0.7177879272656215,0.11243454532035291,1.0,0.28054717303422033,0.4020512820515165,0.20952362664769258,0.8321428571428566,0.17582417582417584,0.24989999294092496
39494170,0.7185664391172657,0.7091614154147942,0.5148243441453175,0.9512195121951198,0.3249160166250067,0.3702899510128424,0.35557299843014206,0.1445915094415461,0.3254267009592076,0.7185664391190002,0.718566439117321,0.11337488015332048,1.0,0.27849740932642497,0.3908058608060927,0.21092811332427225,0.8352564102564102,0.1813186813186813,0.24714685742545026
39494368,0.6931546405907265,0.6868716510988964,0.7487491868225067,0.9442073170731671,0.3328665453009533,0.3821816997720604,0.367028252742539,0.14415864291504385,0.33552616446303274,0.6931550696608162,0.6931550696592763,0.1428079085796193,1.0,0.28738271950707245,0.3824864864867157,0.201616494177445,0.8341441441441435,0.23243243243243245,0.25498003356705157
39494376,0.6970389980392202,0.689790517614162,0.8558873972433575,0.9451219512195079,0.3332306399655078,0.38487788993813,0.36880554023411216,0.15128017556693477,0.3355721679132921,0.6970389980407895,0.6970389980391574,0.14186468347532477,1.0,0.2841338748074498,0.3881801801804392,0.2034191955308193,0.8343243243243242,0.22702702702702704,0.256704670409413
39494380,0.6945746440800058,0.688317983519398,0.7879255300064067,0.9445188591230137,0.32652396726891486,0.3711633418921582,0.3566038437232824,0.1408892673118513,0.3258458318806862,0.6945746440816352,0.6945746440800301,0.11317710052437326,1.0,0.2783346074350916,0.39362477231346255,0.2072246821023054,0.8335154826958099,0.18032786885245902,0.24887375528043298
39494388,0.6925548027786622,0.6864000209609514,0.7321544739478429,0.944054878048777,0.3296877188060416,0.37832627808531333,0.36313047741619225,0.14562565491607196,0.3310408280627729,0.6925548027801701,0.692554802778649,0.11111917286406472,0.9945945945945946,0.28477804229099635,0.3914594594596201,0.20235052826143876,0.834504504504504,1.0,0.252584061577848
41494394,0.7271810626310905,0.7169171110038364,0.7519545804000518,0.9535118655240642,0.3285674275303139,0.3721914685770102,0.3574554145982724,0.14098934340338876,0.325474410581437,0.7271810626327038,0.7271810626311345,0.11146381280603973,0.9945945945945946,0.27938664052653683,0.39113513513532416,0.20992025475273673,0.8351351351351343,1.0,0.2484981769780402
41494428,0.7411031578360264,0.7309876260428628,0.025873470074781788,0.9580792682926843,0.33304389910522775,0.37783662121011474,0.36261244424509803,0.14431819095315815,0.3326163198509547,0.7411031578375356,0.7411035939770662,0.14357622243518076,1.0,0.28339406707282355,0.39197802197826187,0.271480142423365,0.8337912087912086,0.23626373626373626,0.25190013412728796
41494452,0.767309510826497,0.7513435478092623,0.7486086005126731,0.964481707317075,0.3444751070052962,0.3786537454164484,0.36462338558611906,0.16049306637829572,0.33725716928841015,0.7673095108281416,0.7673095108264255,0.1250729501020545,1.0,0.2883391529623794,0.40521739130459083,0.21066769411073336,0.8335144927536223,0.1956521739130435,0.251629271017683
43494166,0.7775388429460951,0.7620215729763203,0.05220697124417184,0.967837675535847,0.3085387554292155,0.35287817938420335,0.33963214915595924,0.13801881285421888,0.3092950784446377,0.7775388429478296,0.777538842946049,0.1624635617923436,0.9949494949494949,0.2924844297901297,0.3644781144782773,0.19313706208343412,0.8349326599326601,1.0,0.2359461856251681
43494170,0.781885668532576,0.7653902084347051,0.17153458281786402,0.9689024390243902,0.32708661860694815,0.3762048192771087,0.36197377501725386,0.14203190102095978,0.32975254394148873,0.7818856685342952,0.7818856685326172,0.10989932885900408,0.9945652173913043,0.2771879927911691,0.3893115942031022,0.20487475308752354,0.8312499999999996,1.0,0.2514896192162633
43494178,0.7690659078974563,0.7523131255563485,0.7968836415219454,0.9647865853658566,0.33314354039666433,0.38035217794253917,0.3652039570406923,0.14252956261003064,0.33650923544610706,0.7690659078991264,0.7690659078974689,0.14293089460865982,1.0,0.29113761885782624,0.4009890109891833,0.21312262375640328,0.8327838827838825,0.23076923076923078,0.2532767018850777
43494194,0.7787362379491766,0.762966553562962,0.08493262067886857,0.9681402439024395,0.3318468812812629,0.38228981499769576,0.36823909891825635,0.1496316372256267,0.33470526683011204,0.7787362379509624,0.7787362379491233,0.13901419298048368,0.994535519125683,0.29070755117642083,0.39606557377067897,0.21056393551725236,0.8341530054644801,0.22404371584699453,0.2544435473491727
43494206,0.7941863264534096,0.77462406715952,0.5106042753737027,0.9717996180648598,0.33063827364265824,0.3823911028730305,0.3675089083252355,0.14912136144762342,0.3345803133043951,0.7941863264551287,0.7941863264533529,0.13815546869228662,0.9945054945054945,0.2821556681660307,0.38549450549478254,0.21976650408971382,0.8347985347985337,1.0,0.254970939125217
43494368,0.7953521315959826,0.7755695588941766,0.5430783658352307,0.9719595952827638,0.333015430164898,0.38175559380378676,0.3669108669108676,0.14830944476152955,0.3337035305127303,0.7953521315978036,0.7953521315959784,0.14053396268149346,0.9945054945054945,0.28733701531629013,0.39369963369981237,0.21113110553929237,0.8362637362637353,0.22527472527472528,0.25439442784210525
1270253716,0.5999873491824096,0.6078526417833987,0.16921954777516315,0.9193597560975588,0.329420336786819,0.3797063253012047,0.3653155706727138,0.14245763228480865,0.3321919326248182,0.5999873491836575,0.59998734918241,0.11182186800887688,0.9947916666666666,0.2843938903281517,0.37125000000016933,0.19626029705423167,0.8341145833333337,0.16666666666666666,0.2530112419701037
1270253720,0.6027752366200547,0.6098103121830669,0.24604373949709601,0.9199695121951204,0.3236481264126427,0.37374692138720567,0.35865248493504287,0.1447416813848125,0.32749500411494936,0.6027752366213395,0.6027752366200373,0.11120175015751509,0.994475138121547,0.27173446311510646,0.3986740331493547,0.20891866619935315,0.8336095764272553,0.17679558011049723,0.24910383664405591
1270253728,0.6157361643828023,0.6219098400387073,0.6032375448815677,0.9236322598032629,0.3197406463794674,0.37997736803567805,0.36472858019819404,0.13830543958420063,0.33365463735811635,0.6157361643843078,0.6157361643828407,0.11257369572463433,1.0,0.27740245613030645,0.40618784530411883,0.20785120661520753,0.8353591160220989,1.0,0.25385971346448216
1272253470,0.6106938777894967,0.6170655041048911,0.4644722181197836,0.9222560975609775,0.3560984138075455,0.4066819424939015,0.3903982861038085,0.16243083012821954,0.35568463647118986,0.6106938777909044,0.61069387778954,0.11987894758505728,1.0,0.2937315235703615,0.0,0.0,0.8220858895705513,0.1901840490797546,0.27211938886791565
1272253486,0.6112362226213641,0.6175472612703599,0.47945811717806225,0.9222629487530859,0.3290883157703292,0.3748883173142003,0.36067160946775795,0.15293474597864604,0.33082715754312203,0.6112362226227295,0.6112362226213902,0.1446723474850565,0.9943820224719101,0.2817575828142289,0.40063670412000507,0.21797360139547148,0.8330524344569286,0.23595505617977527,0.25123306787299193
1276253498,0.662353228040185,0.6602035870087917,0.8829744792475663,0.9356749427300918,0.3242492771869535,0.3740131797909866,0.3586775409979837,0.1425511362947457,0.32663688726999973,0.6623532280416393,0.6623532280402306,0.11099781230293843,1.0,0.27662954799186984,0.3936648250462422,0.21272511122798166,0.8335174953959475,0.18232044198895028,0.25010943248931045
1276253502,0.6490019977480018,0.6510665482388895,0.5148682662747605,0.9329312350204447,0.3112701788005779,0.37251897764468256,0.3583815028901742,0.11704250901725649,0.32893862993550654,0.6490019977495439,0.6490019977480606,0.09093377817426229,1.0,0.28778939171583473,0.4159537572256487,0.13198121892295805,0.8316955684007699,1.0,0.24591848101908534
1276253688,0.6253630752775923,0.6296655356277504,0.868904563401244,0.9260764409320086,0.32342895186195475,0.37004778892104695,0.35498296152725606,0.13995087722166152,0.3265303696666778,0.6253630752788935,0.6253630752775347,0.11296914251426869,0.994413407821229,0.2764928937389646,0.39921787709511747,0.21381893639963434,0.832681564245809,0.18435754189944134,0.24738913545403934
1286253654,0.31874041937434056,0.36404620572195656,0.6156688309351339,0.8426829268292692,0.33137971063659194,0.38277700967805617,0.3671982454183865,0.14361751032335188,0.33414719218764005,0.3187404193750057,0.31874041937439956,0.13917922763774052,0.994535519125683,0.28714006625329197,0.39985428051016375,0.20432738869818134,0.8322404371584691,0.22950819672131148,0.25608172148735403
1286253712,0.3304638659932819,0.3785748909354062,0.017848483056380652,0.8471086025049417,0.32851141296662634,0.3786519049169647,0.36374333517190716,0.14172680361414822,0.3319378953427506,0.3304638659940926,0.33046386599331506,0.11148195175032981,1.0,0.2771880688979139,0.39412612612630915,0.2098392951110971,0.8336036036036026,0.17297297297297298,0.2532206724929518
1286253720,0.32776735313173133,0.37372758119192856,0.8642847747834341,0.845583433293348,0.33089838330573573,0.3875962867864898,0.3721422995427685,0.14928985733187847,0.34009998837416644,0.3277673531324845,0.32776735313177485,0.14044449334355513,1.0,0.28244004643393134,0.394389799635966,0.21215717407467166,0.8346083788706735,1.0,0.25885491627788665
